"dayRange"	"dayMin"	"dayMax"	"dayMean"	"date"
"20_8_2006"	0.900000000000002	29.9	30.8	30.4416666666667	2006-08-20
"21_8_2006"	0.800000000000001	30.2	31	30.5166666666667	2006-08-21
"22_8_2006"	0.600000000000001	30.4	31	30.6	2006-08-22
"23_8_2006"	1.2	30.4	31.6	30.875	2006-08-23
"24_8_2006"	0.599999999999998	30.8	31.4	31.1833333333333	2006-08-24
"25_8_2006"	1	30.8	31.8	31.1666666666667	2006-08-25
"26_8_2006"	1.2	30.8	32	31.2166666666667	2006-08-26
"27_8_2006"	0.600000000000001	31.4	32	31.6583333333333	2006-08-27
"28_8_2006"	0.800000000000001	31.2	32	31.7083333333333	2006-08-28
"29_8_2006"	1.6	30.2	31.8	31.0083333333333	2006-08-29
"30_8_2006"	2.7	27.9	30.6	28.775	2006-08-30
"31_8_2006"	0.5	28.8	29.3	29.0583333333333	2006-08-31
"1_9_2006"	0.899999999999999	28.8	29.7	29.3458333333333	2006-09-01
"2_9_2006"	0.399999999999999	29.1	29.5	29.4416666666667	2006-09-02
"3_9_2006"	0.599999999999998	29.1	29.7	29.2833333333333	2006-09-03
"4_9_2006"	0.5	28.6	29.1	28.85	2006-09-04
"5_9_2006"	0.700000000000003	28.4	29.1	28.6875	2006-09-05
"6_9_2006"	0.5	28.6	29.1	28.8916666666667	2006-09-06
"7_9_2006"	1.1	29.1	30.2	29.55	2006-09-07
"8_9_2006"	0.699999999999999	29.7	30.4	30.0166666666667	2006-09-08
"9_9_2006"	1.1	30.1	31.2	30.475	2006-09-09
"10_9_2006"	0.600000000000001	30.4	31	30.5833333333333	2006-09-10
"11_9_2006"	0.599999999999998	30.6	31.2	30.8166666666667	2006-09-11
"12_9_2006"	0.599999999999998	30.6	31.2	30.9	2006-09-12
"13_9_2006"	0.599999999999998	30.6	31.2	30.9083333333333	2006-09-13
"14_9_2006"	0.399999999999999	30.6	31	30.875	2006-09-14
"15_9_2006"	0.399999999999999	30.6	31	30.85	2006-09-15
"16_9_2006"	0.399999999999999	30.8	31.2	31.0666666666667	2006-09-16
"17_9_2006"	1.2	30.4	31.6	30.9	2006-09-17
"18_9_2006"	1.3	30.1	31.4	30.7291666666667	2006-09-18
"19_9_2006"	0.699999999999999	30.1	30.8	30.3791666666667	2006-09-19
"20_9_2006"	0.600000000000001	30.4	31	30.65	2006-09-20
"21_9_2006"	0.599999999999998	30.6	31.2	30.8083333333333	2006-09-21
"22_9_2006"	1.4	30.6	32	31.1083333333333	2006-09-22
"23_9_2006"	0.799999999999997	30.6	31.4	30.9666666666667	2006-09-23
"24_9_2006"	0.800000000000001	30.4	31.2	30.75	2006-09-24
"25_9_2006"	0.800000000000001	30.4	31.2	30.6916666666667	2006-09-25
"26_9_2006"	1.4	30.2	31.6	30.8083333333333	2006-09-26
"27_9_2006"	1	30.4	31.4	30.8916666666667	2006-09-27
"28_9_2006"	1	30.6	31.6	31.025	2006-09-28
"29_9_2006"	0.899999999999999	30.1	31	30.5791666666667	2006-09-29
"30_9_2006"	0.5	29.9	30.4	30.2416666666667	2006-09-30
"1_10_2006"	0.5	29.7	30.2	30.0416666666667	2006-10-01
"2_10_2006"	0.800000000000001	29.3	30.1	29.6583333333333	2006-10-02
"3_10_2006"	0.699999999999999	28.6	29.3	28.9083333333333	2006-10-03
"4_10_2006"	0.699999999999999	28.2	28.9	28.5125	2006-10-04
"5_10_2006"	0.5	27.9	28.4	28.2	2006-10-05
"6_10_2006"	0.5	27.9	28.4	28.1625	2006-10-06
"7_10_2006"	0.699999999999999	28.2	28.9	28.5041666666667	2006-10-07
"8_10_2006"	1.1	28.4	29.5	28.9666666666667	2006-10-08
"9_10_2006"	0.5	28.8	29.3	29.0416666666667	2006-10-09
"10_10_2006"	NA	NA	NA	NA	2006-10-10
"11_10_2006"	0.5	29.2	29.7	29.4166666666667	2006-10-11
"12_10_2006"	1.3	29	30.3	29.5583333333333	2006-10-12
"13_10_2006"	0.699999999999999	29	29.7	29.4875	2006-10-13
"14_10_2006"	0.699999999999999	29	29.7	29.475	2006-10-14
"15_10_2006"	1.3	28.3	29.6	28.7916666666667	2006-10-15
"16_10_2006"	0.600000000000001	27.7	28.3	28.0166666666667	2006-10-16
"17_10_2006"	0.699999999999999	27.6	28.3	27.9166666666667	2006-10-17
"18_10_2006"	0.900000000000002	27.9	28.8	28.3166666666667	2006-10-18
"19_10_2006"	0.5	28.3	28.8	28.6166666666667	2006-10-19
"20_10_2006"	0.699999999999999	28.5	29.2	28.8125	2006-10-20
"21_10_2006"	0.799999999999997	28.6	29.4	28.95	2006-10-21
"22_10_2006"	0.699999999999999	28.5	29.2	28.8875	2006-10-22
"23_10_2006"	0.399999999999999	28.8	29.2	28.9916666666667	2006-10-23
"24_10_2006"	1.6	27.2	28.8	27.8541666666667	2006-10-24
"25_10_2006"	1.5	25.5	27	26.275	2006-10-25
"26_10_2006"	0.5	25.8	26.3	26.1041666666667	2006-10-26
"27_10_2006"	1.2	25.8	27	26.4041666666667	2006-10-27
"28_10_2006"	1.2	25.6	26.8	26.3125	2006-10-28
"29_10_2006"	1.2	25.3	26.5	25.8791666666667	2006-10-29
"30_10_2006"	0.600000000000001	25.5	26.1	25.8333333333333	2006-10-30
"31_10_2006"	1.1	25.6	26.7	26.0583333333333	2006-10-31
"1_11_2006"	0.699999999999999	26.5	27.2	27.025	2006-11-01
"2_11_2006"	0.5	26.7	27.2	26.9625	2006-11-02
"3_11_2006"	0.5	26.3	26.8	26.6416666666667	2006-11-03
"4_11_2006"	0.800000000000001	25.5	26.3	25.8375	2006-11-04
"5_11_2006"	0.900000000000002	24.9	25.8	25.3375	2006-11-05
"6_11_2006"	0.800000000000001	24.8	25.6	25.0625	2006-11-06
"7_11_2006"	1.3	24.8	26.1	25.25	2006-11-07
"8_11_2006"	0.699999999999999	25.8	26.5	26.1791666666667	2006-11-08
"9_11_2006"	0.5	26	26.5	26.2416666666667	2006-11-09
"10_11_2006"	0.800000000000001	26	26.8	26.3208333333333	2006-11-10
"11_11_2006"	0.399999999999999	26.1	26.5	26.3583333333333	2006-11-11
"12_11_2006"	0.399999999999999	26.1	26.5	26.375	2006-11-12
"13_11_2006"	0.5	25.8	26.3	26.0875	2006-11-13
"14_11_2006"	0.300000000000001	26	26.3	26.1958333333333	2006-11-14
"15_11_2006"	0.699999999999999	26	26.7	26.2666666666667	2006-11-15
"16_11_2006"	0.5	25.8	26.3	26.15	2006-11-16
"17_11_2006"	0.5	25.5	26	25.7166666666667	2006-11-17
"18_11_2006"	0.899999999999999	24.6	25.5	25.0083333333333	2006-11-18
"19_11_2006"	1.2	23.2	24.4	23.9666666666667	2006-11-19
"20_11_2006"	0.799999999999997	23.1	23.9	23.4458333333333	2006-11-20
"21_11_2006"	1	22.1	23.1	22.3833333333333	2006-11-21
"22_11_2006"	1.7	20.2	21.9	21.4583333333333	2006-11-22
"23_11_2006"	0.5	20.6	21.1	20.8791666666667	2006-11-23
"24_11_2006"	2.8	20.4	23.2	20.9916666666667	2006-11-24
"25_11_2006"	2.7	20.4	23.1	21.9	2006-11-25
"26_11_2006"	2.5	20.4	22.9	21.7916666666667	2006-11-26
"27_11_2006"	0.800000000000001	22.4	23.2	22.7958333333333	2006-11-27
"28_11_2006"	0.5	23.1	23.6	23.2833333333333	2006-11-28
"29_11_2006"	1	22.7	23.7	23.3166666666667	2006-11-29
"30_11_2006"	0.800000000000001	23.4	24.2	23.7666666666667	2006-11-30
"1_12_2006"	0.5	24.1	24.6	24.3125	2006-12-01
"2_12_2006"	0.5	24.4	24.9	24.5958333333333	2006-12-02
"3_12_2006"	0.699999999999999	24.6	25.3	24.9291666666667	2006-12-03
"4_12_2006"	0.400000000000002	24.9	25.3	25.1	2006-12-04
"5_12_2006"	0.700000000000003	24.4	25.1	24.7208333333333	2006-12-05
"6_12_2006"	0.699999999999999	24.1	24.8	24.375	2006-12-06
"7_12_2006"	0.5	23.9	24.4	24.2208333333333	2006-12-07
"8_12_2006"	1.4	23.2	24.6	23.8833333333333	2006-12-08
"9_12_2006"	2	21.2	23.2	22.1958333333333	2006-12-09
"10_12_2006"	0.900000000000002	20.7	21.6	21.2333333333333	2006-12-10
"11_12_2006"	0.800000000000001	21.4	22.2	21.6958333333333	2006-12-11
"12_12_2006"	0.900000000000002	21.7	22.6	22.2583333333333	2006-12-12
"13_12_2006"	1.2	22.4	23.6	23.0666666666667	2006-12-13
"14_12_2006"	1.7	23.1	24.8	24.275	2006-12-14
"15_12_2006"	0.200000000000003	24.4	24.6	24.5083333333333	2006-12-15
"16_12_2006"	0.400000000000002	24.2	24.6	24.5083333333333	2006-12-16
"17_12_2006"	0.5	23.7	24.2	23.9208333333333	2006-12-17
"18_12_2006"	0.5	23.7	24.2	24.0208333333333	2006-12-18
"19_12_2006"	1.2	23.4	24.6	24	2006-12-19
"20_12_2006"	0.599999999999998	23.6	24.2	23.8916666666667	2006-12-20
"21_12_2006"	0.299999999999997	23.6	23.9	23.7041666666667	2006-12-21
"22_12_2006"	0.5	23.7	24.2	23.95	2006-12-22
"23_12_2006"	0.5	24.1	24.6	24.35	2006-12-23
"24_12_2006"	1.1	24.4	25.5	24.975	2006-12-24
"25_12_2006"	0.5	25.1	25.6	25.2875	2006-12-25
"26_12_2006"	0.699999999999999	24.6	25.3	25.1291666666667	2006-12-26
"27_12_2006"	0.799999999999997	23.6	24.4	23.9875	2006-12-27
"28_12_2006"	0.700000000000003	22.9	23.6	23.2333333333333	2006-12-28
"29_12_2006"	0.5	22.6	23.1	22.8208333333333	2006-12-29
"30_12_2006"	0.700000000000003	22.9	23.6	23.25	2006-12-30
"31_12_2006"	0.700000000000003	23.4	24.1	23.8916666666667	2006-12-31
"1_1_2007"	0.5	23.9	24.4	24.1458333333333	2007-01-01
"2_1_2007"	0.900000000000002	24.2	25.1	24.6416666666667	2007-01-02
"3_1_2007"	0.5	24.8	25.3	25.0375	2007-01-03
"4_1_2007"	0.699999999999999	24.6	25.3	24.9875	2007-01-04
"5_1_2007"	0.5	24.8	25.3	25.05	2007-01-05
"6_1_2007"	0.600000000000001	24.9	25.5	25.1416666666667	2007-01-06
"7_1_2007"	0.5	25.1	25.6	25.3791666666667	2007-01-07
"8_1_2007"	0.699999999999999	25.3	26	25.5083333333333	2007-01-08
"9_1_2007"	1	24.6	25.6	25.2208333333333	2007-01-09
"10_1_2007"	2.2	22.6	24.8	23.575	2007-01-10
"11_1_2007"	1.5	21.2	22.7	22.0458333333333	2007-01-11
"12_1_2007"	1.3	21.1	22.4	21.9875	2007-01-12
"13_1_2007"	0.900000000000002	21.7	22.6	22.3166666666667	2007-01-13
"14_1_2007"	1.2	21.9	23.1	22.5666666666667	2007-01-14
"15_1_2007"	1.3	23.1	24.4	23.5666666666667	2007-01-15
"16_1_2007"	0.699999999999999	24.1	24.8	24.3583333333333	2007-01-16
"17_1_2007"	0.700000000000003	24.4	25.1	24.8041666666667	2007-01-17
"18_1_2007"	0.5	24.6	25.1	24.8541666666667	2007-01-18
"19_1_2007"	0.300000000000001	24.8	25.1	24.8541666666667	2007-01-19
"20_1_2007"	0.199999999999999	24.6	24.8	24.7083333333333	2007-01-20
"21_1_2007"	0.699999999999999	24.1	24.8	24.3958333333333	2007-01-21
"22_1_2007"	0.799999999999997	24.1	24.9	24.4416666666667	2007-01-22
"23_1_2007"	0.699999999999999	24.8	25.5	25.0333333333333	2007-01-23
"24_1_2007"	0.899999999999999	25	25.9	25.4166666666667	2007-01-24
"25_1_2007"	0.5	25	25.5	25.375	2007-01-25
"26_1_2007"	2.1	22.6	24.7	23.3208333333333	2007-01-26
"27_1_2007"	0.800000000000001	21.8	22.6	22.25	2007-01-27
"28_1_2007"	1	22	23	22.4833333333333	2007-01-28
"29_1_2007"	1	21.3	22.3	21.9333333333333	2007-01-29
"30_1_2007"	0.800000000000001	21	21.8	21.2041666666667	2007-01-30
"31_1_2007"	0.300000000000001	20.5	20.8	20.675	2007-01-31
"1_2_2007"	1.1	20.5	21.6	20.9208333333333	2007-02-01
"2_2_2007"	0.5	21.5	22	21.6583333333333	2007-02-02
"3_2_2007"	1.2	21.6	22.8	22.1625	2007-02-03
"4_2_2007"	0.399999999999999	22.6	23	22.8083333333333	2007-02-04
"5_2_2007"	1.5	21.3	22.8	22.275	2007-02-05
"6_2_2007"	1.1	20	21.1	20.5458333333333	2007-02-06
"7_2_2007"	0.800000000000001	19.8	20.6	20.2333333333333	2007-02-07
"8_2_2007"	0.699999999999999	20.3	21	20.65	2007-02-08
"9_2_2007"	0.600000000000001	21	21.6	21.2625	2007-02-09
"10_2_2007"	0.5	21.3	21.8	21.5916666666667	2007-02-10
"11_2_2007"	0.600000000000001	21	21.6	21.2666666666667	2007-02-11
"12_2_2007"	0.5	20.8	21.3	21.0416666666667	2007-02-12
"13_2_2007"	0.699999999999999	20.8	21.5	21.1958333333333	2007-02-13
"14_2_2007"	0.600000000000001	21.5	22.1	21.7416666666667	2007-02-14
"15_2_2007"	0.800000000000001	22	22.8	22.4041666666667	2007-02-15
"16_2_2007"	1.2	21.5	22.7	22.1791666666667	2007-02-16
"17_2_2007"	0.799999999999997	21.1	21.9	21.475	2007-02-17
"18_2_2007"	1.8	19.4	21.2	20.7375	2007-02-18
"19_2_2007"	1.5	18.6	20.1	19.25	2007-02-19
"20_2_2007"	1.3	18.8	20.1	19.4125	2007-02-20
"21_2_2007"	0.600000000000001	19	19.6	19.1875	2007-02-21
"22_2_2007"	1	19.2	20.2	19.725	2007-02-22
"23_2_2007"	0.699999999999999	19.6	20.3	19.9125	2007-02-23
"24_2_2007"	1.1	20	21.1	20.3583333333333	2007-02-24
"25_2_2007"	1.2	20.8	22	21.3	2007-02-25
"26_2_2007"	0.800000000000001	21.7	22.5	22.1791666666667	2007-02-26
"27_2_2007"	0.699999999999999	22.3	23	22.6291666666667	2007-02-27
"28_2_2007"	2.3	22.5	24.8	23.5875	2007-02-28
"1_3_2007"	1.3	24	25.3	24.6416666666667	2007-03-01
"2_3_2007"	1.3	24.3	25.6	24.9041666666667	2007-03-02
"3_3_2007"	1.2	25	26.2	25.5875	2007-03-03
"4_3_2007"	0.699999999999999	25.1	25.8	25.4166666666667	2007-03-04
"5_3_2007"	1.5	24.1	25.6	24.6875	2007-03-05
"6_3_2007"	1	23.4	24.4	23.8041666666667	2007-03-06
"7_3_2007"	0.600000000000001	22.9	23.5	23.1958333333333	2007-03-07
"8_3_2007"	0.5	22.9	23.4	23.1166666666667	2007-03-08
"9_3_2007"	0.899999999999999	23	23.9	23.4166666666667	2007-03-09
"10_3_2007"	1	23.4	24.4	23.6875	2007-03-10
"11_3_2007"	0.800000000000001	23.7	24.5	24.025	2007-03-11
"12_3_2007"	0.899999999999999	23.8	24.7	24.175	2007-03-12
"13_3_2007"	0.5	23.7	24.2	23.9	2007-03-13
"14_3_2007"	0.5	23.4	23.9	23.6333333333333	2007-03-14
"15_3_2007"	0.900000000000002	23.4	24.3	23.7583333333333	2007-03-15
"16_3_2007"	1	24	25	24.2666666666667	2007-03-16
"17_3_2007"	1.3	23.2	24.5	24.0583333333333	2007-03-17
"18_3_2007"	1	22.5	23.5	23.1125	2007-03-18
"19_3_2007"	0.899999999999999	22.3	23.2	22.7833333333333	2007-03-19
"20_3_2007"	0.899999999999999	22.3	23.2	22.7166666666667	2007-03-20
"21_3_2007"	1.1	22.3	23.4	22.8416666666667	2007-03-21
"22_3_2007"	0.900000000000002	22.7	23.6	23.0916666666667	2007-03-22
"23_3_2007"	1.2	23.1	24.3	23.5916666666667	2007-03-23
"24_3_2007"	1.2	23.4	24.6	23.9958333333333	2007-03-24
"25_3_2007"	0.900000000000002	23.7	24.6	24.1458333333333	2007-03-25
"26_3_2007"	0.800000000000001	23.7	24.5	24.0875	2007-03-26
"27_3_2007"	0.5	23.8	24.3	24.0416666666667	2007-03-27
"28_3_2007"	1	23.8	24.8	24.2125	2007-03-28
"29_3_2007"	1	24.1	25.1	24.5541666666667	2007-03-29
"30_3_2007"	0.5	24.2	24.7	24.4416666666667	2007-03-30
"31_3_2007"	0.399999999999999	24	24.4	24.1666666666667	2007-03-31
"1_4_2007"	0.699999999999999	23.8	24.5	24.1583333333333	2007-04-01
"2_4_2007"	1.1	23.8	24.9	24.4166666666667	2007-04-02
"3_4_2007"	0.800000000000001	24.4	25.2	24.8416666666667	2007-04-03
"4_4_2007"	1.5	24.7	26.2	25.325	2007-04-04
"5_4_2007"	0.600000000000001	25.7	26.3	25.9166666666667	2007-04-05
"6_4_2007"	0.800000000000001	25.5	26.3	25.8875	2007-04-06
"7_4_2007"	2	24	26	25.2333333333333	2007-04-07
"8_4_2007"	1.5	23.7	25.2	24.3333333333333	2007-04-08
"9_4_2007"	1	24	25	24.4916666666667	2007-04-09
"10_4_2007"	1.2	24.8	26	25.3	2007-04-10
"11_4_2007"	0.5	25.4	25.9	25.4958333333333	2007-04-11
"12_4_2007"	0.400000000000002	25.2	25.6	25.4166666666667	2007-04-12
"13_4_2007"	1	25.4	26.4	25.8083333333333	2007-04-13
"14_4_2007"	0.800000000000001	25.9	26.7	26.3666666666667	2007-04-14
"15_4_2007"	0.900000000000002	26.2	27.1	26.5666666666667	2007-04-15
"16_4_2007"	2.9	23.1	26	24.7916666666667	2007-04-16
"17_4_2007"	2	22.6	24.6	23.6208333333333	2007-04-17
"18_4_2007"	1	23.5	24.5	23.9208333333333	2007-04-18
"19_4_2007"	0.699999999999999	23.7	24.4	23.9916666666667	2007-04-19
"20_4_2007"	1.1	23.7	24.8	24.3291666666667	2007-04-20
"21_4_2007"	1.1	24.6	25.7	25.0458333333333	2007-04-21
"22_4_2007"	1.2	24.5	25.7	25.0666666666667	2007-04-22
"23_4_2007"	0.699999999999999	24.2	24.9	24.575	2007-04-23
"24_4_2007"	1	23.9	24.9	24.4458333333333	2007-04-24
"25_4_2007"	1	24.2	25.2	24.7208333333333	2007-04-25
"26_4_2007"	1.1	24.7	25.8	25.2	2007-04-26
"27_4_2007"	0.800000000000001	25.5	26.3	25.8708333333333	2007-04-27
"28_4_2007"	0.799999999999997	25.6	26.4	26.0333333333333	2007-04-28
"29_4_2007"	0.900000000000002	25.9	26.8	26.2458333333333	2007-04-29
"30_4_2007"	1.1	26	27.1	26.5083333333333	2007-04-30
"1_5_2007"	0.800000000000001	26	26.8	26.5166666666667	2007-05-01
"2_5_2007"	1.5	26.3	27.8	26.9958333333333	2007-05-02
"3_5_2007"	1.2	27.5	28.7	28.0625	2007-05-03
"4_5_2007"	1.3	27.6	28.9	28.275	2007-05-04
"5_5_2007"	1.1	28.1	29.2	28.4416666666667	2007-05-05
"6_5_2007"	1.6	27.9	29.5	28.7208333333333	2007-05-06
"7_5_2007"	1.4	27.8	29.2	28.2625	2007-05-07
"8_5_2007"	1.2	26.6	27.8	27.2708333333333	2007-05-08
"9_5_2007"	1.3	25.8	27.1	26.425	2007-05-09
"10_5_2007"	1.2	25.9	27.1	26.5958333333333	2007-05-10
"11_5_2007"	0.800000000000001	26.5	27.3	26.8625	2007-05-11
"12_5_2007"	0.900000000000002	26.7	27.6	27.05	2007-05-12
"13_5_2007"	1.2	27	28.2	27.5291666666667	2007-05-13
"14_5_2007"	1	27.4	28.4	28.0291666666667	2007-05-14
"15_5_2007"	0.900000000000002	27.4	28.3	27.7666666666667	2007-05-15
"16_5_2007"	0.899999999999999	27.3	28.2	27.725	2007-05-16
"17_5_2007"	0.899999999999999	27.6	28.5	27.9041666666667	2007-05-17
"18_5_2007"	1	27.7	28.7	28.1458333333333	2007-05-18
"19_5_2007"	0.800000000000001	27.9	28.7	28.3083333333333	2007-05-19
"20_5_2007"	0.699999999999999	28.3	29	28.6875	2007-05-20
"21_5_2007"	0.5	27.8	28.3	28.0583333333333	2007-05-21
"22_5_2007"	0.600000000000001	27.4	28	27.6833333333333	2007-05-22
"23_5_2007"	0.799999999999997	26.6	27.4	27.1041666666667	2007-05-23
"24_5_2007"	0.800000000000001	25.9	26.7	26.3583333333333	2007-05-24
"25_5_2007"	0.699999999999999	25.7	26.4	26.0166666666667	2007-05-25
"26_5_2007"	0.399999999999999	25.5	25.9	25.6416666666667	2007-05-26
"27_5_2007"	1.1	25.3	26.4	25.75	2007-05-27
"28_5_2007"	1	25.8	26.8	26.2125	2007-05-28
"29_5_2007"	0.600000000000001	26.2	26.8	26.5083333333333	2007-05-29
"30_5_2007"	0.399999999999999	26.3	26.7	26.4958333333333	2007-05-30
"31_5_2007"	0.400000000000002	25.9	26.3	26.1208333333333	2007-05-31
"1_6_2007"	0.399999999999999	25.5	25.9	25.675	2007-06-01
"2_6_2007"	0.900000000000002	25.7	26.6	26.0833333333333	2007-06-02
"3_6_2007"	0.5	26.4	26.9	26.6583333333333	2007-06-03
"4_6_2007"	1.4	26.5	27.9	27.0375	2007-06-04
"5_6_2007"	1	27.1	28.1	27.6625	2007-06-05
"6_6_2007"	1.5	27.9	29.4	28.3708333333333	2007-06-06
"7_6_2007"	1.2	27.2	28.4	27.75	2007-06-07
"8_6_2007"	0.5	28	28.5	28.2625	2007-06-08
"9_6_2007"	0.600000000000001	27.7	28.3	27.8625	2007-06-09
"10_6_2007"	0.900000000000002	27.4	28.3	27.7875	2007-06-10
"11_6_2007"	1.3	27.9	29.2	28.4208333333333	2007-06-11
"12_6_2007"	0.699999999999999	28.6	29.3	28.8625	2007-06-12
"13_6_2007"	0.900000000000002	28.7	29.6	29.0708333333333	2007-06-13
"14_6_2007"	1.1	28.8	29.9	29.3208333333333	2007-06-14
"15_6_2007"	0.600000000000001	29.5	30.1	29.75	2007-06-15
"16_6_2007"	1.1	29	30.1	29.5541666666667	2007-06-16
"17_6_2007"	1	29.4	30.4	29.8791666666667	2007-06-17
"18_6_2007"	0.900000000000002	29.9	30.8	30.2458333333333	2007-06-18
"19_6_2007"	1	30	31	30.5083333333333	2007-06-19
"20_6_2007"	1	29.9	30.9	30.4083333333333	2007-06-20
"21_6_2007"	0.5	30	30.5	30.2	2007-06-21
"22_6_2007"	0.100000000000001	29.9	30	29.9222222222222	2007-06-22
"25_6_2007"	0.400000000000002	31.2	31.6	31.4875	2007-06-25
"26_6_2007"	0.599999999999998	30.8	31.4	31.1458333333333	2007-06-26
"27_6_2007"	1.1	30.1	31.2	30.4583333333333	2007-06-27
"28_6_2007"	0.899999999999999	29.8	30.7	30.1625	2007-06-28
"29_6_2007"	0.399999999999999	30.3	30.7	30.4666666666667	2007-06-29
"30_6_2007"	0.699999999999999	30.1	30.8	30.4333333333333	2007-06-30
"1_7_2007"	0.5	30.3	30.8	30.5916666666667	2007-07-01
"2_7_2007"	0.900000000000002	30.2	31.1	30.6375	2007-07-02
"3_7_2007"	0.5	30.8	31.3	30.9458333333333	2007-07-03
"4_7_2007"	1	30.8	31.8	31.2458333333333	2007-07-04
"5_7_2007"	0.600000000000001	31.2	31.8	31.5041666666667	2007-07-05
"6_7_2007"	0.800000000000001	31.2	32	31.5875	2007-07-06
"7_7_2007"	1	31.6	32.6	32.0375	2007-07-07
"8_7_2007"	0.899999999999999	31.9	32.8	32.3625	2007-07-08
"9_7_2007"	0.599999999999998	31.8	32.4	32.1333333333333	2007-07-09
"10_7_2007"	0.799999999999997	31.5	32.3	31.975	2007-07-10
"11_7_2007"	0.999999999999996	31.8	32.8	32.2041666666667	2007-07-11
"12_7_2007"	0.5	32.2	32.7	32.4166666666667	2007-07-12
"13_7_2007"	0.699999999999999	31.7	32.4	32.1583333333333	2007-07-13
"14_7_2007"	0.600000000000001	31.9	32.5	32.2791666666667	2007-07-14
"15_7_2007"	1.5	31.9	33.4	32.5541666666667	2007-07-15
"16_7_2007"	0.600000000000001	32.3	32.9	32.5958333333333	2007-07-16
"17_7_2007"	0.900000000000002	31.8	32.7	32.2166666666667	2007-07-17
"18_7_2007"	0.899999999999999	31.6	32.5	32.0125	2007-07-18
"19_7_2007"	0.999999999999996	31.3	32.3	31.8583333333333	2007-07-19
"20_7_2007"	1.2	31.4	32.6	31.9708333333333	2007-07-20
"21_7_2007"	0.699999999999999	31.7	32.4	32.0291666666667	2007-07-21
"22_7_2007"	0.600000000000001	31.4	32	31.7583333333333	2007-07-22
"23_7_2007"	1.1	31.1	32.2	31.6583333333333	2007-07-23
"24_7_2007"	0.699999999999999	31.2	31.9	31.6583333333333	2007-07-24
"25_7_2007"	0.600000000000001	31.4	32	31.6833333333333	2007-07-25
"26_7_2007"	0.800000000000001	31.2	32	31.6083333333333	2007-07-26
"27_7_2007"	0.899999999999999	31.4	32.3	31.8125	2007-07-27
"28_7_2007"	0.300000000000001	31.5	31.8	31.6291666666667	2007-07-28
"29_7_2007"	0.699999999999999	31.1	31.8	31.3916666666667	2007-07-29
"30_7_2007"	0.799999999999997	31.1	31.9	31.3791666666667	2007-07-30
"31_7_2007"	0.899999999999999	31	31.9	31.3791666666667	2007-07-31
"1_8_2007"	0.800000000000001	30.9	31.7	31.2458333333333	2007-08-01
"2_8_2007"	1	30.9	31.9	31.3541666666667	2007-08-02
"3_8_2007"	1	31.4	32.4	31.7958333333333	2007-08-03
"4_8_2007"	0.700000000000003	31.5	32.2	31.9125	2007-08-04
"5_8_2007"	1	31.2	32.2	31.7083333333333	2007-08-05
"6_8_2007"	0.299999999999997	31.6	31.9	31.7625	2007-08-06
"7_8_2007"	1.2	31.4	32.6	31.8541666666667	2007-08-07
"8_8_2007"	0.599999999999998	31.8	32.4	32.0666666666667	2007-08-08
"9_8_2007"	0.699999999999999	31.8	32.5	32.1708333333333	2007-08-09
"10_8_2007"	0.700000000000003	31.9	32.6	32.2875	2007-08-10
"11_8_2007"	0.600000000000001	31.9	32.5	32.2625	2007-08-11
"12_8_2007"	0.5	31.9	32.4	32.1916666666667	2007-08-12
"13_8_2007"	0.599999999999998	31.8	32.4	32.0125	2007-08-13
"14_8_2007"	1	31.6	32.6	32.0083333333333	2007-08-14
"15_8_2007"	0.500000000000004	31.7	32.2	31.9541666666667	2007-08-15
"16_8_2007"	0.699999999999999	31.3	32	31.6666666666667	2007-08-16
"17_8_2007"	0.899999999999999	31	31.9	31.5	2007-08-17
"18_8_2007"	0.700000000000003	30.9	31.6	31.2	2007-08-18
"19_8_2007"	0.800000000000001	30.3	31.1	30.6833333333333	2007-08-19
"20_8_2007"	0.600000000000001	29.9	30.5	30.125	2007-08-20
"21_8_2007"	0.799999999999997	29.6	30.4	29.9833333333333	2007-08-21
"22_8_2007"	0.799999999999997	29.6	30.4	29.9958333333333	2007-08-22
"23_8_2007"	1.1	29.7	30.8	30.1666666666667	2007-08-23
"24_8_2007"	0.900000000000002	30.2	31.1	30.6125	2007-08-24
"25_8_2007"	0.800000000000001	30.2	31	30.5166666666667	2007-08-25
"26_8_2007"	0.800000000000001	29.9	30.7	30.2458333333333	2007-08-26
"27_8_2007"	0.699999999999999	30.1	30.8	30.4833333333333	2007-08-27
"28_8_2007"	0.699999999999999	30.3	31	30.575	2007-08-28
"29_8_2007"	0.600000000000001	30.4	31	30.6958333333333	2007-08-29
"30_8_2007"	0.800000000000001	30.5	31.3	30.8125	2007-08-30
"31_8_2007"	1.3	30.4	31.7	30.8833333333333	2007-08-31
"1_9_2007"	1.2	30.9	32.1	31.3625	2007-09-01
"2_9_2007"	0.700000000000003	31.4	32.1	31.6583333333333	2007-09-02
"3_9_2007"	0.899999999999999	31.4	32.3	31.8375	2007-09-03
"4_9_2007"	0.300000000000004	31.9	32.2	32.1125	2007-09-04
"5_9_2007"	0.300000000000001	31.8	32.1	31.9541666666667	2007-09-05
"6_9_2007"	0.800000000000001	31.2	32	31.5708333333333	2007-09-06
"7_9_2007"	0.799999999999997	30.6	31.4	30.9916666666667	2007-09-07
"8_9_2007"	0.699999999999999	30.1	30.8	30.3875	2007-09-08
